# wavelength,intensity
7.291342304864691641e+02,4.524400000000000000e+04
7.298833754152889242e+02,4.429500000000000000e+04
7.306324419088698505e+02,4.312300000000000000e+04
7.313814299597734134e+02,4.231100000000000000e+04
7.321303395605610831e+02,4.127800000000000000e+04
7.328791707037944434e+02,4.033200000000000000e+04
7.336279233820348509e+02,3.947800000000000000e+04
7.343765975878438894e+02,3.868300000000000000e+04
7.351251933137831429e+02,3.793200000000000000e+04
7.358737105524140816e+02,3.703800000000000000e+04
7.366221492962981756e+02,3.623700000000000000e+04
7.373705095379970089e+02,3.537200000000000000e+04
7.381187912700719380e+02,3.475500000000000000e+04
7.388669944850846605e+02,3.389700000000000000e+04
7.396151191755966465e+02,3.318300000000000000e+04
7.403631653341692527e+02,3.236700000000000000e+04
7.411111329533641765e+02,3.174800000000000000e+04
7.418590220257428882e+02,3.098000000000000000e+04
7.426068325438668580e+02,3.028800000000000000e+04
7.433545645002975562e+02,2.954700000000000000e+04
7.441022178875965665e+02,2.889000000000000000e+04
7.448497926983253592e+02,2.822100000000000000e+04
7.455972889250455182e+02,2.763700000000000000e+04
7.463447065603184001e+02,2.694400000000000000e+04
7.470920455967057023e+02,2.629000000000000000e+04
7.478393060267688952e+02,2.569900000000000000e+04
7.485864878430693352e+02,2.502700000000000000e+04
7.493335910381687199e+02,2.468300000000000000e+04
7.500806156046284059e+02,2.399000000000000000e+04
7.508275615350100907e+02,2.346500000000000000e+04
7.515744288218750171e+02,2.295600000000000000e+04
7.523212174577849964e+02,2.253200000000000000e+04
7.530679274353012715e+02,2.204400000000000000e+04
7.538145587469856537e+02,2.159600000000000000e+04
7.545611113853992720e+02,2.116400000000000000e+04
7.553075853431040514e+02,2.068000000000000000e+04
7.560539806126611211e+02,2.024600000000000000e+04
7.568002971866322923e+02,1.981200000000000000e+04
7.575465350575788079e+02,1.934200000000000000e+04
7.582926942180624792e+02,1.905000000000000000e+04
7.590387746606445489e+02,1.847700000000000000e+04
7.597847763778867147e+02,1.810700000000000000e+04
7.605306993623503331e+02,1.766900000000000000e+04
7.612765436065969880e+02,1.739900000000000000e+04
7.620223091031882632e+02,1.699500000000000000e+04
7.627679958446855153e+02,1.663900000000000000e+04
7.635136038236504419e+02,1.625600000000000000e+04
7.642591330326443995e+02,1.577000000000000000e+04
7.650045834642289719e+02,1.547900000000000000e+04
7.657499551109656295e+02,1.521700000000000000e+04
7.664952479654159561e+02,1.484800000000000000e+04
7.672404620201413081e+02,1.442400000000000000e+04
7.679855972677033833e+02,1.419600000000000000e+04
7.687306537006635381e+02,1.381100000000000000e+04
7.694756313115833564e+02,1.350300000000000000e+04
7.702205300930244221e+02,1.330200000000000000e+04
7.709653500375480917e+02,1.289800000000000000e+04
7.717100911377159491e+02,1.260700000000000000e+04
7.724547533860895783e+02,1.235600000000000000e+04
7.731993367752303357e+02,1.204700000000000000e+04
7.739438412976999189e+02,1.181800000000000000e+04
7.746882669460596844e+02,1.155400000000000000e+04
7.754326137128712162e+02,1.123400000000000000e+04
7.761768815906959844e+02,1.105600000000000000e+04
7.769210705720954593e+02,1.078700000000000000e+04
7.776651806496313384e+02,1.062100000000000000e+04
7.784092118158648645e+02,1.039900000000000000e+04
7.791531640633578490e+02,1.018800000000000000e+04
7.798970373846715347e+02,9.990000000000000000e+03
7.806408317723676191e+02,9.639000000000000000e+03
7.813845472190074588e+02,9.558000000000000000e+03
7.821281837171526377e+02,9.315000000000000000e+03
7.828717412593647396e+02,9.075000000000000000e+03
7.836152198382051211e+02,8.911000000000000000e+03
7.843586194462354797e+02,8.665000000000000000e+03
7.851019400760171720e+02,8.520000000000000000e+03
7.858451817201117819e+02,8.359000000000000000e+03
7.865883443710807796e+02,8.206000000000000000e+03
7.873314280214857490e+02,7.962000000000000000e+03
7.880744326638880466e+02,7.851000000000000000e+03
7.888173582908493700e+02,7.666000000000000000e+03
7.895602048949310756e+02,7.603000000000000000e+03
7.903029724686948612e+02,7.384000000000000000e+03
7.910456610047019694e+02,7.280000000000000000e+03
7.917882704955142117e+02,7.090000000000000000e+03
7.925308009336928308e+02,6.998000000000000000e+03
7.932732523117995243e+02,6.798000000000000000e+03
7.940156246223956487e+02,6.637000000000000000e+03
7.947579178580429016e+02,6.584000000000000000e+03
7.955001320113026395e+02,6.461000000000000000e+03
7.962422670747364464e+02,6.339000000000000000e+03
7.969843230409057924e+02,6.226000000000000000e+03
7.977262999023722614e+02,6.059000000000000000e+03
7.984681976516972099e+02,5.989000000000000000e+03
7.992100162814423356e+02,5.859000000000000000e+03
7.999517557841691087e+02,5.750000000000000000e+03
8.006934161524388855e+02,5.667000000000000000e+03
8.014349973788133639e+02,5.564000000000000000e+03
8.021764994558539001e+02,5.410000000000000000e+03
8.029179223761221920e+02,5.330000000000000000e+03
8.036592661321795958e+02,5.258000000000000000e+03
8.044005307165876957e+02,5.167000000000000000e+03
8.051417161219078480e+02,5.084000000000000000e+03
8.058828223407018641e+02,5.009000000000000000e+03
8.066238493655309867e+02,4.906000000000000000e+03
8.073647971889567998e+02,4.822000000000000000e+03
8.081056658035408873e+02,4.795000000000000000e+03
8.088464552018447193e+02,4.666000000000000000e+03
8.095871653764297662e+02,4.617000000000000000e+03
8.103277963198574980e+02,4.562000000000000000e+03
8.110683480246896124e+02,4.479000000000000000e+03
8.118088204834874659e+02,4.405000000000000000e+03
8.125492136888126424e+02,4.323000000000000000e+03
8.132895276332264984e+02,4.260000000000000000e+03
8.140297623092908452e+02,4.204000000000000000e+03
8.147699177095668119e+02,4.147000000000000000e+03
8.155099938266162098e+02,4.095000000000000000e+03
8.162499906530005092e+02,4.001000000000000000e+03
8.169899081812810664e+02,3.927000000000000000e+03
8.177297464040195791e+02,3.880000000000000000e+03
8.184695053137774039e+02,3.855000000000000000e+03
8.192091849031161246e+02,3.788000000000000000e+03
8.199487851645972114e+02,3.713000000000000000e+03
8.206883060907822482e+02,3.696000000000000000e+03
8.214277476742327053e+02,3.647000000000000000e+03
8.221671099075100528e+02,3.600000000000000000e+03
8.229063927831758747e+02,3.558000000000000000e+03
8.236455962937916411e+02,3.510000000000000000e+03
8.243847204319188222e+02,3.462000000000000000e+03
8.251237651901190020e+02,3.400000000000000000e+03
8.258627305609536506e+02,3.349000000000000000e+03
8.266016165369843520e+02,3.351000000000000000e+03
8.273404231107725764e+02,3.296000000000000000e+03
8.280791502748797939e+02,3.245000000000000000e+03
8.288177980218674747e+02,3.207000000000000000e+03
8.295563663442972029e+02,3.195000000000000000e+03
8.302948552347305622e+02,3.149000000000000000e+03
8.310332646857289092e+02,3.104000000000000000e+03
8.317715946898538277e+02,3.068000000000000000e+03
8.325098452396667881e+02,3.027000000000000000e+03
8.332480163277294878e+02,3.017000000000000000e+03
8.339861079466031697e+02,3.015000000000000000e+03
8.347241200888495314e+02,2.971000000000000000e+03
8.354620527470299294e+02,2.919000000000000000e+03
8.361999059137060613e+02,2.900000000000000000e+03
8.369376795814392835e+02,2.853000000000000000e+03
8.376753737427911801e+02,2.819000000000000000e+03
8.384129883903232212e+02,2.786000000000000000e+03
8.391505235165968770e+02,2.775000000000000000e+03
8.398879791141738451e+02,2.772000000000000000e+03
8.406253551756154820e+02,2.711000000000000000e+03
8.413626516934832580e+02,2.690000000000000000e+03
8.420998686603388705e+02,2.693000000000000000e+03
8.428370060687435625e+02,2.649000000000000000e+03
8.435740639112591452e+02,2.632000000000000000e+03
8.443110421804469752e+02,2.623000000000000000e+03
8.450479408688685226e+02,2.600000000000000000e+03
8.457847599690852576e+02,2.550000000000000000e+03
8.465214994736588778e+02,2.556000000000000000e+03
8.472581593751508535e+02,2.517000000000000000e+03
8.479947396661225412e+02,2.533000000000000000e+03
8.487312403391355247e+02,2.494000000000000000e+03
8.494676613867513879e+02,2.490000000000000000e+03
8.502040028015316011e+02,2.455000000000000000e+03
8.509402645760377482e+02,2.452000000000000000e+03
8.516764467028311856e+02,2.430000000000000000e+03
8.524125491744733836e+02,2.415000000000000000e+03
8.531485719835261534e+02,2.398000000000000000e+03
8.538845151225507379e+02,2.388000000000000000e+03
8.546203785841087210e+02,2.373000000000000000e+03
8.553561623607615729e+02,2.354000000000000000e+03
8.560918664450708775e+02,2.338000000000000000e+03
8.568274908295982186e+02,2.316000000000000000e+03
8.575630355069048392e+02,2.323000000000000000e+03
8.582985004695525504e+02,2.283000000000000000e+03
8.590338857101027088e+02,2.290000000000000000e+03
8.597691912211167846e+02,2.283000000000000000e+03
8.605044169951564754e+02,2.269000000000000000e+03
8.612395630247831377e+02,2.259000000000000000e+03
8.619746293025582418e+02,2.239000000000000000e+03
8.627096158210433714e+02,2.229000000000000000e+03
8.634445225728001105e+02,2.226000000000000000e+03
8.641793495503898157e+02,2.218000000000000000e+03
8.649140967463741845e+02,2.194000000000000000e+03
8.656487641533145734e+02,2.198000000000000000e+03
8.663833517637724526e+02,2.179000000000000000e+03
8.671178595703095198e+02,2.157000000000000000e+03
8.678522875654871314e+02,2.167000000000000000e+03
8.685866357418668713e+02,2.148000000000000000e+03
8.693209040920103234e+02,2.126000000000000000e+03
8.700550926084788443e+02,2.117000000000000000e+03
8.707892012838340179e+02,2.113000000000000000e+03
8.715232301106373143e+02,2.124000000000000000e+03
8.722571790814503174e+02,2.107000000000000000e+03
8.729910481888343838e+02,2.083000000000000000e+03
8.737248374253513248e+02,2.084000000000000000e+03
8.744585467835623831e+02,2.089000000000000000e+03
8.751921762560291427e+02,2.066000000000000000e+03
8.759257258353130737e+02,2.060000000000000000e+03
8.766591955139757602e+02,2.063000000000000000e+03
8.773925852845786721e+02,2.059000000000000000e+03
8.781258951396833936e+02,2.050000000000000000e+03
8.788591250718513948e+02,2.035000000000000000e+03
8.795922750736441458e+02,2.036000000000000000e+03
8.803253451376231169e+02,2.039000000000000000e+03
8.810583352563500057e+02,2.030000000000000000e+03
8.817912454223861687e+02,2.031000000000000000e+03
8.825240756282930761e+02,2.015000000000000000e+03
8.832568258666323118e+02,2.014000000000000000e+03
8.839894961299654597e+02,2.013000000000000000e+03
8.847220864108539899e+02,2.003000000000000000e+03
8.854545967018592592e+02,1.992000000000000000e+03
8.861870269955429649e+02,1.992000000000000000e+03
8.869193772844665773e+02,1.995000000000000000e+03
8.876516475611915666e+02,1.982000000000000000e+03
8.883838378182794031e+02,1.972000000000000000e+03
8.891159480482916706e+02,1.978000000000000000e+03
8.898479782437899530e+02,1.973000000000000000e+03
8.905799283973356069e+02,1.977000000000000000e+03
8.913117985014902160e+02,1.967000000000000000e+03
8.920435885488152508e+02,1.964000000000000000e+03
8.927752985318722949e+02,1.953000000000000000e+03
8.935069284432228187e+02,1.955000000000000000e+03
8.942384782754284061e+02,1.959000000000000000e+03
8.949699480210504134e+02,1.946000000000000000e+03
8.957013376726504248e+02,1.940000000000000000e+03
8.964326472227899103e+02,1.945000000000000000e+03
8.971638766640305676e+02,1.930000000000000000e+03
8.978950259889336394e+02,1.944000000000000000e+03
8.986260951900609371e+02,1.930000000000000000e+03
8.993570842599735897e+02,1.927000000000000000e+03
9.000879931912335223e+02,1.927000000000000000e+03
9.008188219764018640e+02,1.933000000000000000e+03
9.015495706080404261e+02,1.931000000000000000e+03
9.022802390787105651e+02,1.926000000000000000e+03
9.030108273809738648e+02,1.917000000000000000e+03
9.037413355073916819e+02,1.907000000000000000e+03
9.044717634505257138e+02,1.909000000000000000e+03
9.052021112029374308e+02,1.912000000000000000e+03
9.059323787571883031e+02,1.906000000000000000e+03
9.066625661058398009e+02,1.903000000000000000e+03
9.073926732414535081e+02,1.910000000000000000e+03
9.081227001565910086e+02,1.896000000000000000e+03
9.088526468438135453e+02,1.900000000000000000e+03
9.095825132956829293e+02,1.901000000000000000e+03
9.103122995047605173e+02,1.899000000000000000e+03
9.110420054636077793e+02,1.894000000000000000e+03
9.117716311647864131e+02,1.896000000000000000e+03
9.125011766008576615e+02,1.886000000000000000e+03
9.132306417643833356e+02,1.892000000000000000e+03
9.139600266479246784e+02,1.897000000000000000e+03
9.146893312440433874e+02,1.895000000000000000e+03
9.154185555453008192e+02,1.895000000000000000e+03
9.161476995442586713e+02,1.896000000000000000e+03
9.168767632334783002e+02,1.895000000000000000e+03
9.176057466055212899e+02,1.891000000000000000e+03
9.183346496529491105e+02,1.884000000000000000e+03
9.190634723683232323e+02,1.887000000000000000e+03
9.197922147442052392e+02,1.878000000000000000e+03
9.205208767731567150e+02,1.888000000000000000e+03
9.212494584477390163e+02,1.887000000000000000e+03
9.219779597605137269e+02,1.879000000000000000e+03
9.227063807040424308e+02,1.883000000000000000e+03
9.234347212708864845e+02,1.884000000000000000e+03
9.241629814536074718e+02,1.883000000000000000e+03
9.248911612447669768e+02,1.879000000000000000e+03
9.256192606369263558e+02,1.879000000000000000e+03
9.263472796226471928e+02,1.871000000000000000e+03
9.270752181944910717e+02,1.880000000000000000e+03
9.278030763450194627e+02,1.882000000000000000e+03
9.285308540667938360e+02,1.884000000000000000e+03
9.292585513523756617e+02,1.872000000000000000e+03
9.299861681943265239e+02,1.876000000000000000e+03
9.307137045852078927e+02,1.881000000000000000e+03
9.314411605175814657e+02,1.859000000000000000e+03
9.321685359840083720e+02,1.882000000000000000e+03
9.328958309770505366e+02,1.885000000000000000e+03
9.336230454892692023e+02,1.871000000000000000e+03
9.343501795132259531e+02,1.870000000000000000e+03
9.350772330414822591e+02,1.875000000000000000e+03
9.358042060665997042e+02,1.878000000000000000e+03
9.365310985811397586e+02,1.873000000000000000e+03
9.372579105776640063e+02,1.874000000000000000e+03
9.379846420487338037e+02,1.877000000000000000e+03
9.387112929869108484e+02,1.865000000000000000e+03
9.394378633847564970e+02,1.879000000000000000e+03
9.401643532348323333e+02,1.871000000000000000e+03
9.408907625296999413e+02,1.873000000000000000e+03
9.416170912619205637e+02,1.876000000000000000e+03
9.423433394240560119e+02,1.876000000000000000e+03
9.430695070086676424e+02,1.876000000000000000e+03
9.437955940083170390e+02,1.878000000000000000e+03
9.445216004155656719e+02,1.870000000000000000e+03
9.452475262229750115e+02,1.884000000000000000e+03
9.459733714231066415e+02,1.872000000000000000e+03
9.466991360085221459e+02,1.874000000000000000e+03
9.474248199717827674e+02,1.872000000000000000e+03
9.481504233054502038e+02,1.878000000000000000e+03
9.488759460020860388e+02,1.879000000000000000e+03
9.496013880542516290e+02,1.873000000000000000e+03
9.503267494545085583e+02,1.870000000000000000e+03
9.510520301954182969e+02,1.874000000000000000e+03
9.517772302695424287e+02,1.872000000000000000e+03
9.525023496694424239e+02,1.871000000000000000e+03
9.532273883876797527e+02,1.877000000000000000e+03
9.539523464168159990e+02,1.872000000000000000e+03
9.546772237494126330e+02,1.877000000000000000e+03
9.554020203780311249e+02,1.866000000000000000e+03
9.561267362952330586e+02,1.871000000000000000e+03
9.568513714935799044e+02,1.875000000000000000e+03
9.575759259656331324e+02,1.873000000000000000e+03
9.583003997039544402e+02,1.866000000000000000e+03
9.590247927011050706e+02,1.882000000000000000e+03
9.597491049496467213e+02,1.869000000000000000e+03
9.604733364421408623e+02,1.879000000000000000e+03
9.611974871711489641e+02,1.876000000000000000e+03
9.619215571292326104e+02,1.880000000000000000e+03
9.626455463089532714e+02,1.868000000000000000e+03
9.633694547028724173e+02,1.877000000000000000e+03
9.640932823035516321e+02,1.870000000000000000e+03
9.648170291035522723e+02,1.875000000000000000e+03
9.655406950954361491e+02,1.879000000000000000e+03
9.662642802717643917e+02,1.881000000000000000e+03
9.669877846250989251e+02,1.877000000000000000e+03
9.677112081480008783e+02,1.869000000000000000e+03
9.684345508330319490e+02,1.878000000000000000e+03
9.691578126727537210e+02,1.881000000000000000e+03
9.698809936597275509e+02,1.878000000000000000e+03
9.706040937865150227e+02,1.879000000000000000e+03
9.713271130456776064e+02,1.887000000000000000e+03
9.720500514297768859e+02,1.881000000000000000e+03
9.727729089313743316e+02,1.879000000000000000e+03
9.734956855430314135e+02,1.880000000000000000e+03
9.742183812573097157e+02,1.890000000000000000e+03
9.749409960667707082e+02,1.886000000000000000e+03
9.756635299639758614e+02,1.876000000000000000e+03
9.763859829414867590e+02,1.883000000000000000e+03
9.771083549918648714e+02,1.888000000000000000e+03
9.778306461076717824e+02,1.885000000000000000e+03
9.785528562814688485e+02,1.895000000000000000e+03
9.792749855058177673e+02,1.893000000000000000e+03
9.799970337732798953e+02,1.894000000000000000e+03
9.807190010764168164e+02,1.892000000000000000e+03
9.814408874077900009e+02,1.903000000000000000e+03
9.821626927599610326e+02,1.887000000000000000e+03
9.828844171254913817e+02,1.887000000000000000e+03
9.836060604969425185e+02,1.898000000000000000e+03
9.843276228668760268e+02,1.901000000000000000e+03
9.850491042278533769e+02,1.897000000000000000e+03
9.857705045724360389e+02,1.904000000000000000e+03
9.864918238931855967e+02,1.904000000000000000e+03
9.872130621826636343e+02,1.902000000000000000e+03
9.879342194334313945e+02,1.909000000000000000e+03
9.886552956380506885e+02,1.911000000000000000e+03
9.893762907890827591e+02,1.926000000000000000e+03
9.900972048790894178e+02,1.914000000000000000e+03
9.908180379006319072e+02,1.925000000000000000e+03
9.915387898462718113e+02,1.924000000000000000e+03
9.922594607085707139e+02,1.922000000000000000e+03
9.929800504800900853e+02,1.930000000000000000e+03
9.937005591533915094e+02,1.927000000000000000e+03
9.944209867210363427e+02,1.941000000000000000e+03
9.951413331755861691e+02,1.932000000000000000e+03
9.958615985096025724e+02,1.947000000000000000e+03
9.965817827156469093e+02,1.947000000000000000e+03
9.973018857862807636e+02,1.948000000000000000e+03
9.980219077140657191e+02,1.953000000000000000e+03
9.987418484915632462e+02,1.947000000000000000e+03
9.994617081113348149e+02,1.954000000000000000e+03
1.000181486565941896e+03,1.950000000000000000e+03
1.000901183847946186e+03,1.960000000000000000e+03
1.001620799949908928e+03,1.963000000000000000e+03
1.002340334864391821e+03,1.964000000000000000e+03
1.003059788583956447e+03,1.969000000000000000e+03
1.003779161101164050e+03,1.976000000000000000e+03
1.004498452408576327e+03,1.976000000000000000e+03
1.005217662498754862e+03,1.988000000000000000e+03
1.005936791364261012e+03,1.978000000000000000e+03
1.006655838997656247e+03,1.986000000000000000e+03
1.007374805391502264e+03,1.995000000000000000e+03
1.008093690538360420e+03,2.001000000000000000e+03
1.008812494430792299e+03,1.999000000000000000e+03
1.009531217061359371e+03,2.020000000000000000e+03
1.010249858422623220e+03,2.008000000000000000e+03
1.010968418507145202e+03,2.023000000000000000e+03
1.011686897307487015e+03,2.018000000000000000e+03
1.012405294816210017e+03,2.025000000000000000e+03
1.013123611025875903e+03,2.016000000000000000e+03
1.013841845929046031e+03,2.025000000000000000e+03
1.014559999518281870e+03,2.025000000000000000e+03
1.015278071786145119e+03,2.029000000000000000e+03
1.015996062725197135e+03,2.036000000000000000e+03
1.016713972327999500e+03,2.041000000000000000e+03
1.017431800587113685e+03,2.044000000000000000e+03
1.018149547495101160e+03,2.065000000000000000e+03
1.018867213044523510e+03,2.058000000000000000e+03
1.019584797227942317e+03,2.080000000000000000e+03
1.020302300037918940e+03,2.082000000000000000e+03
1.021019721467014961e+03,2.071000000000000000e+03
1.021737061507791850e+03,2.081000000000000000e+03
1.022454320152811192e+03,2.084000000000000000e+03
1.023171497394634343e+03,2.090000000000000000e+03
1.023888593225823115e+03,2.104000000000000000e+03
1.024605607638938636e+03,2.087000000000000000e+03
1.025322540626542832e+03,2.104000000000000000e+03
1.026039392181196718e+03,2.118000000000000000e+03
1.026756162295462218e+03,2.115000000000000000e+03
1.027472850961900804e+03,2.120000000000000000e+03
1.028189458173073717e+03,2.139000000000000000e+03
1.028905983921542884e+03,2.135000000000000000e+03
1.029622428199869319e+03,2.133000000000000000e+03
1.030338791000614947e+03,2.140000000000000000e+03
1.031055072316341011e+03,2.145000000000000000e+03
1.031771272139609209e+03,2.147000000000000000e+03
1.032487390462980784e+03,2.150000000000000000e+03
1.033203427279017660e+03,2.164000000000000000e+03
1.033919382580280853e+03,2.168000000000000000e+03
1.034635256359332516e+03,2.176000000000000000e+03
1.035351048608733436e+03,2.182000000000000000e+03
1.036066759321045765e+03,2.180000000000000000e+03
1.036782388488830520e+03,2.189000000000000000e+03
1.037497936104649398e+03,2.205000000000000000e+03
1.038213402161064096e+03,2.217000000000000000e+03
1.038928786650635857e+03,2.209000000000000000e+03
1.039644089565926151e+03,2.200000000000000000e+03
1.040359310899496904e+03,2.204000000000000000e+03
1.041074450643909131e+03,2.216000000000000000e+03
1.041789508791724529e+03,2.225000000000000000e+03
1.042504485335504796e+03,2.234000000000000000e+03
1.043219380267811403e+03,2.233000000000000000e+03
1.043934193581205591e+03,2.247000000000000000e+03
1.044648925268248831e+03,2.254000000000000000e+03
1.045363575321503049e+03,2.261000000000000000e+03
1.046078143733529487e+03,2.263000000000000000e+03
1.046792630496889842e+03,2.260000000000000000e+03
1.047507035604145358e+03,2.273000000000000000e+03
1.048221359047857732e+03,2.266000000000000000e+03
1.048935600820588206e+03,2.275000000000000000e+03
1.049649760914898707e+03,2.303000000000000000e+03
1.050363839323350476e+03,2.292000000000000000e+03
1.051077836038505211e+03,2.304000000000000000e+03
1.051791751052924155e+03,2.302000000000000000e+03
1.052505584359169006e+03,2.304000000000000000e+03
1.053219335949801234e+03,2.336000000000000000e+03
1.053933005817382309e+03,2.325000000000000000e+03
1.054646593954473929e+03,2.344000000000000000e+03
1.055360100353637336e+03,2.342000000000000000e+03
1.056073525007434228e+03,2.356000000000000000e+03
1.056786867908425847e+03,2.355000000000000000e+03
1.057500129049174120e+03,2.351000000000000000e+03
1.058213308422240289e+03,2.359000000000000000e+03
1.058926406020186050e+03,2.357000000000000000e+03
1.059639421835572648e+03,2.348000000000000000e+03
1.060352355860961779e+03,2.350000000000000000e+03
1.061065208088914687e+03,2.359000000000000000e+03
1.061777978511993297e+03,2.347000000000000000e+03
1.062490667122759078e+03,2.358000000000000000e+03
1.063203273913773273e+03,2.375000000000000000e+03
1.063915798877597354e+03,1.720000000000000000e+03
1.064628242006793016e+03,1.722000000000000000e+03
1.065340603293921959e+03,1.720000000000000000e+03
1.066052882731545196e+03,1.718000000000000000e+03
